enquiry_id,listing_id,datetime,source,contact_method,campaign,move_in_days,qualified,responded,first_response_min,after_hours,viewing_booked,viewing_attended,outcome,month
E00906,L05,2026-03-20 20:27:00,google_ads,lead_form,G-Search WholeUnits Cheras/KL,12,False,False,,True,False,False,unanswered,2026-03
E00907,L04,2026-03-21 14:00:00,google_ads,whatsapp,G-Search Studios MRT,10,True,True,12.1,True,True,False,no_show,2026-03
E00908,L02,2026-03-21 16:19:00,propertyguru,portal_chat,,18,True,False,,True,False,False,unanswered,2026-03
E00909,L02,2026-03-22 11:25:00,mudah,phone_call,,66,False,False,,True,False,False,unanswered,2026-03
E00910,L03,2026-03-22 11:38:00,mudah,portal_chat,,20,False,True,238.9,True,False,False,lowball,2026-03
E00911,L02,2026-03-22 12:24:00,mudah,portal_chat,,31,False,False,,True,False,False,unanswered,2026-03
E00912,L02,2026-03-22 19:03:00,meta_ads,phone_call,Meta Rooms YoungPro,59,False,True,101.2,True,False,False,lowball,2026-03
E00913,L09,2026-03-23 09:29:00,mudah,whatsapp,,52,False,True,12.5,False,False,False,budget_mismatch,2026-03
E00914,L04,2026-03-23 10:41:00,propertyguru,portal_chat,,12,True,True,39.5,False,True,False,no_show,2026-03
E00915,L03,2026-03-23 11:46:00,mudah,portal_chat,,51,False,True,29.4,False,False,False,requirement_mismatch,2026-03
E00916,L10,2026-03-23 16:22:00,mudah,portal_chat,,10,False,True,42.0,False,False,False,lowball,2026-03
E00917,L03,2026-03-23 18:41:00,mudah,portal_chat,,46,False,True,16.9,False,False,False,lowball,2026-03
E00918,L02,2026-03-23 22:18:00,mudah,portal_chat,,22,True,False,,True,False,False,unanswered,2026-03
E00919,L09,2026-03-24 10:44:00,propertyguru,whatsapp,,16,True,True,40.8,False,True,True,lost_to_other,2026-03
E00920,L03,2026-03-24 14:46:00,mudah,phone_call,,28,True,True,8.3,False,False,False,still_open,2026-03
E00921,L05,2026-03-24 18:31:00,propertyguru,portal_chat,,33,False,True,28.0,False,False,False,lowball,2026-03
E00922,L02,2026-03-24 21:37:00,mudah,portal_chat,,37,False,True,80.3,True,False,False,no_reply,2026-03
E00923,L05,2026-03-25 10:11:00,google_ads,whatsapp,G-Search WholeUnits Cheras/KL,13,True,True,132.8,False,True,True,still_open,2026-03
E00924,L10,2026-03-25 10:15:00,propertyguru,whatsapp,,19,True,True,14.9,False,False,False,still_open,2026-03
E00925,L10,2026-03-25 10:30:00,google_ads,phone_call,G-Search Studios MRT,13,True,True,6.2,False,True,True,tenancy_signed,2026-03
E00926,L04,2026-03-25 16:12:00,propertyguru,phone_call,,28,False,True,28.6,False,False,False,lowball,2026-03
E00927,L08,2026-03-25 17:47:00,propertyguru,whatsapp,,61,False,True,12.3,False,False,False,lowball,2026-03
E00928,L02,2026-03-25 18:14:00,google_ads,lead_form,G-Search Rooms MRT,58,False,True,15.4,False,False,False,no_reply,2026-03
E00929,L02,2026-03-26 09:22:00,propertyguru,phone_call,,22,True,True,17.5,False,True,True,lost_to_other,2026-03
E00930,L10,2026-03-26 09:30:00,mudah,portal_chat,,24,False,True,7.7,False,False,False,budget_mismatch,2026-03
E00931,L02,2026-03-26 10:14:00,google_ads,phone_call,G-Search Rooms MRT,17,False,True,89.4,False,False,False,requirement_mismatch,2026-03
E00932,L07,2026-03-26 10:50:00,propertyguru,phone_call,,24,True,True,94.4,False,True,True,lost_to_other,2026-03
E00933,L02,2026-03-26 14:10:00,mudah,portal_chat,,49,False,True,93.8,False,False,False,no_reply,2026-03
E00934,L02,2026-03-26 16:38:00,propertyguru,portal_chat,,37,False,True,65.6,False,False,False,no_reply,2026-03
E00935,L08,2026-03-26 19:20:00,mudah,portal_chat,,61,False,True,84.9,False,False,False,lowball,2026-03
E00936,L03,2026-03-26 19:41:00,mudah,portal_chat,,13,True,True,39.5,False,True,False,no_show,2026-03
E00937,L05,2026-03-26 19:45:00,google_ads,phone_call,G-Search WholeUnits Cheras/KL,14,True,True,19.3,False,True,True,still_open,2026-03
E00938,L05,2026-03-27 12:00:00,propertyguru,portal_chat,,40,False,True,37.3,False,False,False,requirement_mismatch,2026-03
E00939,L02,2026-03-27 14:46:00,meta_ads,whatsapp,Meta Rooms YoungPro,21,True,True,21.5,False,True,False,no_show,2026-03
E00940,L04,2026-03-27 14:48:00,google_ads,whatsapp,G-Search Studios MRT,63,False,True,129.0,False,False,False,requirement_mismatch,2026-03
E00941,L03,2026-03-27 18:57:00,google_ads,phone_call,G-Search Rooms MRT,21,True,True,10.5,False,False,False,budget_mismatch,2026-03
E00942,L03,2026-03-27 19:14:00,meta_ads,whatsapp,Meta Rooms YoungPro,31,False,True,36.4,False,False,False,no_reply,2026-03
E00943,L05,2026-03-27 21:54:00,mudah,phone_call,,24,False,True,139.3,True,False,False,lowball,2026-03
E00944,L04,2026-03-28 12:05:00,referral,phone_call,,56,False,True,73.7,True,False,False,requirement_mismatch,2026-03
E00945,L08,2026-03-28 17:13:00,referral,whatsapp,,34,False,True,208.6,True,False,False,no_reply,2026-03
E00946,L03,2026-03-28 17:43:00,propertyguru,whatsapp,,25,True,False,,True,False,False,unanswered,2026-03
E00947,L04,2026-03-28 18:13:00,propertyguru,whatsapp,,3,False,False,,True,False,False,unanswered,2026-03
E00948,L08,2026-03-29 16:12:00,mudah,portal_chat,,15,True,True,59.9,True,True,True,lost_to_other,2026-03
E00949,L02,2026-03-30 13:23:00,mudah,portal_chat,,43,False,True,62.4,False,False,False,no_reply,2026-03
E00950,L02,2026-03-30 13:37:00,mudah,portal_chat,,43,False,True,13.3,False,False,False,requirement_mismatch,2026-03
E00951,L08,2026-03-30 15:01:00,mudah,portal_chat,,21,True,True,34.6,False,False,False,still_open,2026-03
E00952,L02,2026-03-30 15:23:00,meta_ads,lead_form,Meta Rooms YoungPro,8,True,True,22.5,False,False,False,no_reply,2026-03
E00953,L05,2026-03-30 15:38:00,propertyguru,whatsapp,,54,False,True,11.7,False,False,False,no_reply,2026-03
E00954,L08,2026-03-30 15:42:00,propertyguru,portal_chat,,9,False,True,16.4,False,False,False,no_reply,2026-03
E00955,L08,2026-03-30 16:00:00,mudah,portal_chat,,55,False,True,51.0,False,False,False,no_reply,2026-03
E00956,L05,2026-03-30 17:00:00,mudah,portal_chat,,45,False,True,103.2,False,False,False,no_reply,2026-03
E00957,L08,2026-03-30 19:26:00,mudah,portal_chat,,55,False,True,13.3,False,False,False,no_reply,2026-03
E00958,L08,2026-03-30 20:00:00,mudah,phone_call,,38,False,False,,True,False,False,unanswered,2026-03
E00959,L02,2026-03-30 22:10:00,mudah,portal_chat,,31,False,True,252.4,True,False,False,lowball,2026-03
E00960,L04,2026-03-31 10:32:00,google_ads,phone_call,G-Search Studios MRT,11,True,True,27.2,False,True,True,lost_to_other,2026-03
E00961,L04,2026-03-31 11:07:00,mudah,whatsapp,,38,False,False,,False,False,False,unanswered,2026-03
E00962,L08,2026-03-31 14:12:00,mudah,portal_chat,,52,False,True,46.1,False,False,False,lowball,2026-03
E00963,L02,2026-03-31 15:07:00,meta_ads,phone_call,Meta Rooms YoungPro,29,False,True,12.7,False,False,False,lowball,2026-03
E00964,L04,2026-03-31 15:11:00,mudah,phone_call,,38,False,True,20.6,False,False,False,no_reply,2026-03
E00965,L04,2026-04-01 18:31:00,propertyguru,whatsapp,,31,False,True,13.7,False,False,False,no_reply,2026-04
E00966,L02,2026-04-02 09:15:00,mudah,phone_call,,55,False,True,24.9,False,False,False,no_reply,2026-04
E00967,L09,2026-04-02 13:26:00,google_ads,lead_form,G-Search WholeUnits Cheras/KL,7,True,True,120.6,False,True,True,still_open,2026-04
E00968,L02,2026-04-02 13:50:00,mudah,whatsapp,,42,False,True,83.1,False,False,False,no_reply,2026-04
E00969,L08,2026-04-02 14:33:00,mudah,phone_call,,62,False,True,38.7,False,False,False,lowball,2026-04
E00970,L03,2026-04-02 14:38:00,propertyguru,portal_chat,,51,False,True,48.5,False,False,False,no_reply,2026-04
E00971,L02,2026-04-02 14:54:00,propertyguru,portal_chat,,22,True,False,,False,False,False,unanswered,2026-04
E00972,L08,2026-04-02 16:41:00,propertyguru,whatsapp,,15,True,True,19.4,False,True,True,lost_to_other,2026-04
E00973,L08,2026-04-02 19:31:00,mudah,portal_chat,,32,False,True,16.4,False,False,False,no_reply,2026-04
E00974,L08,2026-04-03 11:41:00,mudah,portal_chat,,20,True,True,36.0,False,False,False,still_open,2026-04
E00975,L02,2026-04-03 12:00:00,meta_ads,lead_form,Meta Rooms YoungPro,38,False,True,8.1,False,False,False,lowball,2026-04
E00976,L08,2026-04-03 14:50:00,referral,phone_call,,16,True,True,15.0,False,True,True,tenancy_signed,2026-04
E00977,L09,2026-04-03 15:23:00,referral,whatsapp,,64,False,True,63.4,False,False,False,no_reply,2026-04
E00978,L07,2026-04-05 10:22:00,referral,whatsapp,,17,True,True,45.8,True,False,False,no_reply,2026-04
E00979,L05,2026-04-05 20:08:00,google_ads,lead_form,G-Search WholeUnits Cheras/KL,19,True,True,42.3,True,False,False,no_reply,2026-04
E00980,L03,2026-04-05 21:39:00,referral,whatsapp,,17,True,True,62.6,True,False,False,budget_mismatch,2026-04
E00981,L03,2026-04-05 21:56:00,referral,whatsapp,,23,True,True,86.3,True,True,True,viewing_pipeline,2026-04
E00982,L02,2026-04-06 09:09:00,propertyguru,portal_chat,,21,True,True,6.7,False,False,False,no_reply,2026-04
E00983,L02,2026-04-06 09:12:00,mudah,phone_call,,52,False,True,25.5,False,False,False,no_reply,2026-04
E00984,L02,2026-04-06 14:19:00,meta_ads,whatsapp,Meta Rooms YoungPro,3,False,False,,False,False,False,unanswered,2026-04
E00985,L04,2026-04-06 14:21:00,google_ads,whatsapp,G-Search Studios MRT,11,True,True,86.4,False,True,False,no_show,2026-04
E00986,L04,2026-04-06 15:20:00,propertyguru,whatsapp,,27,True,True,28.4,False,False,False,still_open,2026-04
E00987,L03,2026-04-06 15:31:00,mudah,portal_chat,,70,False,True,20.2,False,False,False,requirement_mismatch,2026-04
E00988,L08,2026-04-06 16:45:00,mudah,phone_call,,14,True,True,6.5,False,False,False,no_reply,2026-04
E00989,L03,2026-04-06 19:25:00,mudah,portal_chat,,68,False,True,9.6,False,False,False,no_reply,2026-04
E00990,L04,2026-04-06 19:51:00,mudah,portal_chat,,56,False,True,15.4,False,False,False,requirement_mismatch,2026-04
E00991,L09,2026-04-06 22:08:00,propertyguru,portal_chat,,52,False,True,10.2,True,False,False,requirement_mismatch,2026-04
E00992,L08,2026-04-07 10:41:00,meta_ads,whatsapp,Meta Rooms YoungPro,51,False,True,24.6,False,False,False,no_reply,2026-04
E00993,L04,2026-04-07 22:55:00,google_ads,lead_form,G-Search Studios MRT,16,True,True,64.0,True,True,True,lost_to_other,2026-04
E00994,L09,2026-04-08 10:25:00,mudah,portal_chat,,19,True,True,17.2,False,False,False,still_open,2026-04
E00995,L05,2026-04-08 11:17:00,propertyguru,portal_chat,,23,True,True,19.1,False,True,True,still_open,2026-04
E00996,L02,2026-04-08 12:14:00,meta_ads,lead_form,Meta Rooms YoungPro,25,True,True,57.1,False,True,True,lost_to_other,2026-04
E00997,L04,2026-04-08 13:10:00,propertyguru,phone_call,,17,True,True,55.2,False,True,True,lost_to_other,2026-04
E00998,L08,2026-04-08 20:15:00,mudah,phone_call,,42,False,True,114.6,True,False,False,requirement_mismatch,2026-04
E00999,L05,2026-04-09 09:00:00,mudah,portal_chat,,57,False,True,9.0,False,False,False,no_reply,2026-04
E01000,L02,2026-04-09 09:15:00,propertyguru,phone_call,,29,False,True,24.8,False,False,False,no_reply,2026-04
E01001,L02,2026-04-10 09:28:00,propertyguru,whatsapp,,25,True,True,117.7,False,False,False,no_reply,2026-04
E01002,L02,2026-04-10 09:40:00,mudah,portal_chat,,33,False,True,100.7,False,False,False,budget_mismatch,2026-04
E01003,L04,2026-04-10 12:20:00,mudah,portal_chat,,60,False,True,27.3,False,False,False,lowball,2026-04
E01004,L02,2026-04-10 12:57:00,meta_ads,phone_call,Meta Rooms YoungPro,18,False,True,30.9,False,False,False,no_reply,2026-04
E01005,L08,2026-04-10 13:32:00,referral,whatsapp,,18,True,True,23.2,False,True,True,lost_to_other,2026-04
E01006,L04,2026-04-10 14:02:00,mudah,whatsapp,,64,False,True,15.0,False,False,False,lowball,2026-04
E01007,L02,2026-04-10 17:08:00,mudah,whatsapp,,17,True,True,91.0,False,False,False,no_reply,2026-04
E01008,L02,2026-04-11 11:02:00,mudah,portal_chat,,20,False,True,92.0,True,False,False,requirement_mismatch,2026-04
E01009,L02,2026-04-11 21:46:00,meta_ads,lead_form,Meta Rooms YoungPro,31,False,False,,True,False,False,unanswered,2026-04
E01010,L03,2026-04-13 09:31:00,mudah,portal_chat,,27,False,True,27.3,False,False,False,no_reply,2026-04
E01011,L09,2026-04-13 11:48:00,mudah,portal_chat,,65,False,True,57.7,False,False,False,no_reply,2026-04
E01012,L02,2026-04-13 13:34:00,referral,phone_call,,19,True,True,19.9,False,True,True,still_open,2026-04
E01013,L02,2026-04-13 17:00:00,mudah,phone_call,,32,False,True,12.8,False,False,False,lowball,2026-04
E01014,L02,2026-04-13 17:24:00,propertyguru,portal_chat,,37,False,True,41.2,False,False,False,lowball,2026-04
E01015,L04,2026-04-13 17:44:00,mudah,portal_chat,,31,False,False,,False,False,False,unanswered,2026-04
E01016,L03,2026-04-14 10:51:00,meta_ads,lead_form,Meta Rooms YoungPro,7,True,True,104.9,False,True,True,still_open,2026-04
E01017,L03,2026-04-14 10:54:00,propertyguru,portal_chat,,15,True,True,49.5,False,False,False,no_reply,2026-04
E01018,L02,2026-04-14 12:28:00,mudah,portal_chat,,15,False,True,15.8,False,False,False,no_reply,2026-04
E01019,L03,2026-04-14 12:28:00,meta_ads,lead_form,Meta Rooms YoungPro,56,False,True,32.2,False,False,False,lowball,2026-04
E01020,L03,2026-04-14 14:17:00,mudah,portal_chat,,50,False,True,73.7,False,False,False,no_reply,2026-04
E01021,L03,2026-04-14 16:30:00,mudah,portal_chat,,38,False,True,15.0,False,False,False,requirement_mismatch,2026-04
E01022,L02,2026-04-14 18:27:00,mudah,whatsapp,,44,False,True,33.2,False,False,False,budget_mismatch,2026-04
E01023,L05,2026-04-15 10:24:00,meta_ads,lead_form,Meta Rooms YoungPro,3,False,True,17.3,False,False,False,lowball,2026-04
E01024,L03,2026-04-15 16:50:00,propertyguru,portal_chat,,24,True,True,9.3,False,False,False,no_reply,2026-04
E01025,L03,2026-04-16 12:23:00,mudah,portal_chat,,20,True,True,141.7,False,False,False,no_reply,2026-04
E01026,L02,2026-04-16 18:07:00,referral,whatsapp,,22,True,True,11.7,False,True,True,still_open,2026-04
E01027,L03,2026-04-16 18:45:00,meta_ads,whatsapp,Meta Rooms YoungPro,76,False,True,66.6,False,False,False,budget_mismatch,2026-04
E01028,L02,2026-04-16 19:04:00,mudah,portal_chat,,31,False,True,21.4,False,False,False,lowball,2026-04
E01029,L04,2026-04-16 22:40:00,mudah,portal_chat,,9,False,True,109.9,True,False,False,requirement_mismatch,2026-04
E01030,L07,2026-04-17 10:11:00,propertyguru,portal_chat,,22,False,True,27.3,False,False,False,lowball,2026-04
E01031,L03,2026-04-17 10:14:00,mudah,phone_call,,29,False,True,15.6,False,False,False,requirement_mismatch,2026-04
E01032,L03,2026-04-17 12:44:00,mudah,portal_chat,,40,False,True,25.5,False,False,False,requirement_mismatch,2026-04
E01033,L04,2026-04-17 13:57:00,meta_ads,phone_call,Meta Studio Budget,11,True,True,11.5,False,True,True,lost_to_other,2026-04
E01034,L04,2026-04-17 17:01:00,mudah,portal_chat,,28,False,True,14.0,False,False,False,no_reply,2026-04
E01035,L02,2026-04-19 12:05:00,propertyguru,portal_chat,,36,False,True,176.1,True,False,False,budget_mismatch,2026-04
E01036,L05,2026-04-20 11:24:00,mudah,portal_chat,,31,False,True,26.1,False,False,False,budget_mismatch,2026-04
E01037,L03,2026-04-20 14:10:00,mudah,portal_chat,,37,False,True,11.3,False,False,False,no_reply,2026-04
E01038,L03,2026-04-20 14:56:00,mudah,portal_chat,,31,False,True,48.4,False,False,False,no_reply,2026-04
E01039,L01,2026-04-20 17:10:00,propertyguru,portal_chat,,21,True,False,,False,False,False,unanswered,2026-04
E01040,L02,2026-04-20 18:25:00,propertyguru,portal_chat,,34,False,True,42.6,False,False,False,no_reply,2026-04
E01041,L02,2026-04-20 19:06:00,propertyguru,phone_call,,39,False,True,19.8,False,False,False,lowball,2026-04
E01042,L03,2026-04-20 19:10:00,mudah,portal_chat,,22,False,True,58.0,False,False,False,requirement_mismatch,2026-04
E01043,L02,2026-04-20 19:54:00,meta_ads,whatsapp,Meta Rooms YoungPro,7,True,True,96.4,False,True,True,tenancy_signed,2026-04
E01044,L02,2026-04-21 12:38:00,meta_ads,lead_form,Meta Rooms YoungPro,31,False,True,30.9,False,False,False,no_reply,2026-04
E01045,L02,2026-04-21 13:23:00,meta_ads,lead_form,Meta Rooms YoungPro,34,False,True,44.4,False,False,False,requirement_mismatch,2026-04
E01046,L02,2026-04-21 14:14:00,mudah,phone_call,,3,False,True,29.5,False,False,False,budget_mismatch,2026-04
E01047,L02,2026-04-21 14:48:00,mudah,portal_chat,,34,False,True,19.7,False,False,False,no_reply,2026-04
E01048,L05,2026-04-21 20:21:00,propertyguru,whatsapp,,36,False,True,77.5,True,False,False,no_reply,2026-04
E01049,L09,2026-04-21 20:38:00,google_ads,lead_form,G-Search WholeUnits Cheras/KL,15,False,True,452.1,True,False,False,no_reply,2026-04
E01050,L02,2026-04-22 14:56:00,meta_ads,whatsapp,Meta Rooms YoungPro,64,False,True,85.6,False,False,False,lowball,2026-04
E01051,L04,2026-04-23 09:50:00,mudah,portal_chat,,39,False,False,,False,False,False,unanswered,2026-04
E01052,L05,2026-04-23 09:53:00,mudah,portal_chat,,41,False,True,338.0,False,False,False,no_reply,2026-04
E01053,L03,2026-04-23 11:07:00,propertyguru,portal_chat,,26,True,True,93.9,False,False,False,budget_mismatch,2026-04
E01054,L05,2026-04-23 20:20:00,propertyguru,phone_call,,46,False,True,105.4,True,False,False,requirement_mismatch,2026-04
E01055,L02,2026-04-23 22:00:00,referral,whatsapp,,24,False,True,415.2,True,False,False,lowball,2026-04
E01056,L03,2026-04-24 10:27:00,mudah,whatsapp,,24,False,True,72.1,False,False,False,requirement_mismatch,2026-04
E01057,L05,2026-04-24 15:45:00,mudah,portal_chat,,31,False,True,12.5,False,False,False,no_reply,2026-04
E01058,L08,2026-04-24 15:49:00,mudah,portal_chat,,33,False,False,,False,False,False,unanswered,2026-04
E01059,L03,2026-04-26 14:52:00,mudah,portal_chat,,30,True,True,39.5,True,False,False,no_reply,2026-04
E01060,L03,2026-04-27 10:59:00,mudah,portal_chat,,33,False,True,57.8,False,False,False,requirement_mismatch,2026-04
E01061,L05,2026-04-27 12:54:00,propertyguru,portal_chat,,45,False,True,19.8,False,False,False,requirement_mismatch,2026-04
E01062,L05,2026-04-28 09:24:00,propertyguru,whatsapp,,15,True,True,31.2,False,False,False,no_reply,2026-04
E01063,L03,2026-04-28 11:40:00,meta_ads,lead_form,Meta Rooms YoungPro,14,True,True,16.0,False,False,False,still_open,2026-04
E01064,L05,2026-04-29 09:51:00,google_ads,phone_call,G-Search WholeUnits Cheras/KL,47,False,True,119.2,False,False,False,no_reply,2026-04
E01065,L03,2026-04-29 09:52:00,propertyguru,whatsapp,,53,False,True,10.3,False,False,False,no_reply,2026-04
E01066,L03,2026-04-29 09:56:00,mudah,portal_chat,,19,False,True,24.3,False,False,False,requirement_mismatch,2026-04
E01067,L03,2026-04-29 12:19:00,referral,whatsapp,,19,True,True,27.6,False,True,True,still_open,2026-04
E01068,L09,2026-04-29 13:03:00,mudah,portal_chat,,21,False,True,16.1,False,False,False,no_reply,2026-04
E01069,L04,2026-04-29 14:34:00,propertyguru,portal_chat,,12,False,True,2.6,False,False,False,no_reply,2026-04
E01070,L04,2026-04-29 18:25:00,propertyguru,whatsapp,,24,True,True,26.1,False,True,True,still_open,2026-04
E01071,L03,2026-04-29 19:01:00,meta_ads,whatsapp,Meta Rooms YoungPro,6,True,True,51.0,False,True,True,lost_to_other,2026-04
E01072,L05,2026-04-29 19:17:00,mudah,whatsapp,,55,False,True,11.0,False,False,False,no_reply,2026-04
E01073,L09,2026-04-29 19:20:00,propertyguru,phone_call,,9,False,True,36.3,False,False,False,requirement_mismatch,2026-04
E01074,L04,2026-04-30 14:23:00,propertyguru,portal_chat,,49,False,True,44.3,False,False,False,no_reply,2026-04
E01075,L03,2026-04-30 14:30:00,mudah,phone_call,,21,False,True,122.7,False,False,False,lowball,2026-04
E01076,L09,2026-05-01 11:57:00,meta_ads,lead_form,Meta Rooms YoungPro,11,False,True,63.5,False,False,False,requirement_mismatch,2026-05
E01077,L03,2026-05-01 14:15:00,mudah,portal_chat,,30,False,True,27.3,False,False,False,lowball,2026-05
E01078,L03,2026-05-01 17:21:00,mudah,portal_chat,,13,False,True,46.6,False,False,False,requirement_mismatch,2026-05
E01079,L09,2026-05-01 19:32:00,google_ads,phone_call,G-Search WholeUnits Cheras/KL,14,True,True,222.0,False,True,False,no_show,2026-05
E01080,L03,2026-05-01 22:55:00,mudah,portal_chat,,5,False,False,,True,False,False,unanswered,2026-05
E01081,L04,2026-05-02 10:34:00,propertyguru,portal_chat,,69,False,True,160.8,True,False,False,no_reply,2026-05
E01082,L03,2026-05-04 09:43:00,referral,phone_call,,4,True,True,120.9,False,True,True,viewing_pipeline,2026-05
E01083,L03,2026-05-04 11:57:00,google_ads,whatsapp,G-Search Rooms MRT,52,False,True,19.3,False,False,False,requirement_mismatch,2026-05
E01084,L04,2026-05-04 12:52:00,mudah,portal_chat,,35,False,True,62.6,False,False,False,no_reply,2026-05
E01085,L04,2026-05-05 10:24:00,referral,whatsapp,,30,True,True,5.1,False,False,False,no_reply,2026-05
E01086,L03,2026-05-05 14:35:00,mudah,whatsapp,,69,False,True,22.7,False,False,False,lowball,2026-05
E01087,L06,2026-05-05 19:26:00,google_ads,whatsapp,G-Search Rooms MRT,48,False,True,32.5,False,False,False,no_reply,2026-05
E01088,L04,2026-05-06 10:51:00,mudah,portal_chat,,50,False,True,33.8,False,False,False,no_reply,2026-05
E01089,L04,2026-05-06 13:26:00,propertyguru,portal_chat,,56,False,True,66.6,False,False,False,no_reply,2026-05
E01090,L03,2026-05-06 15:38:00,referral,whatsapp,,30,True,True,8.6,False,True,True,lost_to_other,2026-05
E01091,L05,2026-05-07 14:54:00,meta_ads,lead_form,Meta Rooms YoungPro,32,False,True,12.7,False,False,False,no_reply,2026-05
E01092,L04,2026-05-08 14:58:00,meta_ads,whatsapp,Meta Studio Budget,35,False,True,58.1,False,False,False,no_reply,2026-05
E01093,L03,2026-05-08 17:46:00,mudah,portal_chat,,30,False,True,110.8,False,False,False,lowball,2026-05
E01094,L05,2026-05-11 18:17:00,propertyguru,whatsapp,,27,True,True,63.9,False,True,True,tenancy_signed,2026-05
E01095,L03,2026-05-11 19:32:00,mudah,phone_call,,29,False,True,102.9,False,False,False,no_reply,2026-05
E01096,L09,2026-05-11 19:40:00,mudah,portal_chat,,75,False,True,69.9,False,False,False,no_reply,2026-05
E01097,L04,2026-05-12 09:27:00,google_ads,phone_call,G-Search Studios MRT,29,False,True,44.0,False,False,False,budget_mismatch,2026-05
E01098,L03,2026-05-12 16:00:00,referral,whatsapp,,9,True,True,7.7,False,True,True,lost_to_other,2026-05
E01099,L04,2026-05-12 16:01:00,mudah,portal_chat,,84,False,True,82.3,False,False,False,no_reply,2026-05
E01100,L04,2026-05-12 17:33:00,propertyguru,portal_chat,,50,False,True,95.8,False,False,False,no_reply,2026-05
E01101,L03,2026-05-12 17:56:00,google_ads,whatsapp,G-Search Rooms MRT,46,False,True,61.6,False,False,False,lowball,2026-05
E01102,L09,2026-05-12 21:02:00,meta_ads,lead_form,Meta Rooms YoungPro,54,False,True,155.4,True,False,False,no_reply,2026-05
E01103,L04,2026-05-13 09:58:00,propertyguru,portal_chat,,12,True,True,48.8,False,False,False,no_reply,2026-05
E01104,L04,2026-05-13 13:46:00,mudah,phone_call,,27,False,True,14.5,False,False,False,requirement_mismatch,2026-05
E01105,L09,2026-05-13 14:53:00,meta_ads,phone_call,Meta Rooms YoungPro,74,False,False,,False,False,False,unanswered,2026-05
E01106,L04,2026-05-13 17:20:00,referral,whatsapp,,54,False,True,66.5,False,False,False,no_reply,2026-05
E01107,L03,2026-05-13 18:23:00,propertyguru,whatsapp,,16,True,True,20.6,False,False,False,budget_mismatch,2026-05
E01108,L03,2026-05-14 15:34:00,meta_ads,lead_form,Meta Rooms YoungPro,69,False,True,148.0,False,False,False,lowball,2026-05
E01109,L03,2026-05-14 17:42:00,meta_ads,whatsapp,Meta Rooms YoungPro,36,False,True,45.0,False,False,False,requirement_mismatch,2026-05
E01110,L03,2026-05-14 19:52:00,meta_ads,whatsapp,Meta Rooms YoungPro,60,False,True,48.4,False,False,False,no_reply,2026-05
E01111,L05,2026-05-15 13:01:00,referral,whatsapp,,18,True,False,,False,False,False,unanswered,2026-05
E01112,L04,2026-05-15 15:05:00,meta_ads,lead_form,Meta Studio Budget,21,True,True,8.4,False,True,True,viewing_pipeline,2026-05
E01113,L03,2026-05-16 15:34:00,referral,phone_call,,14,True,True,90.2,True,False,False,no_reply,2026-05
E01114,L03,2026-05-16 21:13:00,mudah,portal_chat,,22,False,False,,True,False,False,unanswered,2026-05
E01115,L03,2026-05-18 11:23:00,mudah,phone_call,,14,True,True,13.8,False,True,True,lost_to_other,2026-05
E01116,L04,2026-05-18 11:23:00,propertyguru,whatsapp,,64,False,True,17.5,False,False,False,lowball,2026-05
E01117,L07,2026-05-19 09:22:00,propertyguru,whatsapp,,48,False,True,22.2,False,False,False,no_reply,2026-05
E01118,L01,2026-05-19 10:27:00,propertyguru,portal_chat,,59,False,True,43.8,False,False,False,no_reply,2026-05
E01119,L03,2026-05-19 15:53:00,propertyguru,portal_chat,,53,False,True,47.0,False,False,False,requirement_mismatch,2026-05
E01120,L05,2026-05-20 14:28:00,mudah,phone_call,,24,False,True,36.5,False,False,False,lowball,2026-05
E01121,L09,2026-05-20 19:43:00,google_ads,whatsapp,G-Search WholeUnits Cheras/KL,62,False,True,7.2,False,False,False,requirement_mismatch,2026-05
E01122,L04,2026-05-21 13:22:00,propertyguru,whatsapp,,41,False,True,21.6,False,False,False,lowball,2026-05
E01123,L03,2026-05-21 18:16:00,mudah,portal_chat,,32,False,True,37.3,False,False,False,lowball,2026-05
E01124,L04,2026-05-22 09:03:00,meta_ads,lead_form,Meta Studio Budget,51,False,True,15.7,False,False,False,requirement_mismatch,2026-05
E01125,L08,2026-05-22 18:07:00,referral,whatsapp,,16,True,True,45.8,False,True,True,still_open,2026-05
E01126,L04,2026-05-22 19:41:00,propertyguru,portal_chat,,10,True,True,53.4,False,False,False,no_reply,2026-05
E01127,L04,2026-05-22 19:41:00,propertyguru,whatsapp,,17,True,True,8.1,False,True,True,viewing_pipeline,2026-05
E01128,L03,2026-05-23 21:11:00,meta_ads,lead_form,Meta Rooms YoungPro,46,False,True,18.3,True,False,False,no_reply,2026-05
E01129,L03,2026-05-25 15:13:00,mudah,portal_chat,,35,False,True,68.8,False,False,False,requirement_mismatch,2026-05
E01130,L03,2026-05-25 18:46:00,mudah,portal_chat,,47,False,True,7.6,False,False,False,requirement_mismatch,2026-05
E01131,L03,2026-05-27 09:07:00,propertyguru,whatsapp,,30,True,True,124.6,False,True,True,lost_to_other,2026-05
E01132,L03,2026-05-27 13:45:00,mudah,portal_chat,,31,False,True,19.9,False,False,False,budget_mismatch,2026-05
E01133,L03,2026-05-27 20:48:00,meta_ads,lead_form,Meta Rooms YoungPro,9,True,True,126.2,True,True,True,still_open,2026-05
